sentence,sentence_type
L'arrivée et le départ de mon voyage sont respectivement Lamure-sur-Azergues et Villedieu (Gare),from_to
L'arrivée et le départ de mon voyage sont respectivement Albertville et Ettendorf-(Angle-Pont),from_to
L'arrivée et le départ de mon voyage sont respectivement Charleville-Mézières et Epernay,from_to
L'arrivée et le départ de mon voyage sont respectivement Cluses (Hte-Savoie) et Langeac,from_to
L'arrivée et le départ de mon voyage sont respectivement Nort-sur-Erdre et Ancenis,from_to
L'arrivée et le départ de mon voyage sont respectivement Pauillac et Brioude-Lycée-Lafayette,from_to
L'arrivée et le départ de mon voyage sont respectivement Callac et Lozanne,from_to
L'arrivée et le départ de mon voyage sont respectivement Metz-Ville et Egletons,from_to
L'arrivée et le départ de mon voyage sont respectivement Grenoble et St Christophe / Nais C.,from_to
L'arrivée et le départ de mon voyage sont respectivement Grenoble-Gare-Routière et Gramat,from_to
L'arrivée et le départ de mon voyage sont respectivement Bouxwiller-Babenhausen et Gardanne,from_to
L'arrivée et le départ de mon voyage sont respectivement Rambervillers et Orange,from_to
L'arrivée et le départ de mon voyage sont respectivement Lannion et Mouchard,from_to
L'arrivée et le départ de mon voyage sont respectivement Reignac-Bourg-Du-Fau et Auch,from_to
L'arrivée et le départ de mon voyage sont respectivement Sarrebourg et Callac,from_to
L'arrivée et le départ de mon voyage sont respectivement Liepvre-(-R.-GUTH-) et Saverne-(Lycée-Verne),from_to
L'arrivée et le départ de mon voyage sont respectivement Saint-Aignan-Noyers et Morez Lycée,from_to
L'arrivée et le départ de mon voyage sont respectivement Saint-Jean-de-Bassel-Eglis et Béthune,from_to
L'arrivée et le départ de mon voyage sont respectivement Vire-Centre et Gap,from_to
L'arrivée et le départ de mon voyage sont respectivement La Roche-sur-Yon et Macau,from_to
L'arrivée et le départ de mon voyage sont respectivement Romilly-sur-Seine et Neustadt (Weinstr) Hbf,from_to
L'arrivée et le départ de mon voyage sont respectivement Narbonne et Montbrison,from_to
L'arrivée et le départ de mon voyage sont respectivement Castelsarrasin et Le Mont St Michel,from_to
L'arrivée et le départ de mon voyage sont respectivement Clelles-Mairie et Jougne,from_to
L'arrivée et le départ de mon voyage sont respectivement Vitry-le-François et Langeac,from_to
L'arrivée et le départ de mon voyage sont respectivement Vannes et Dole-Ville,from_to
L'arrivée et le départ de mon voyage sont respectivement Millau et Saint-Pierre-de-Chandieu-R,from_to
L'arrivée et le départ de mon voyage sont respectivement Thionville et Erstein,from_to
L'arrivée et le départ de mon voyage sont respectivement Saint-Etienne-Chtx GR et Nîmes,from_to
L'arrivée et le départ de mon voyage sont respectivement Veigné et Luçay-le-Male,from_to
L'arrivée et le départ de mon voyage sont respectivement Neussargues et Sisteron,from_to
L'arrivée et le départ de mon voyage sont respectivement Troyes et nan,from_to
L'arrivée et le départ de mon voyage sont respectivement Roanne-Gare-Routière et Touet-de-l'Escarène,from_to
L'arrivée et le départ de mon voyage sont respectivement Benfeld et Cannes,from_to
L'arrivée et le départ de mon voyage sont respectivement Langogne et Saint-Etienne-Chtx GR,from_to
L'arrivée et le départ de mon voyage sont respectivement Pont-de-Dore et Oloron-Ste-Marie,from_to
L'arrivée et le départ de mon voyage sont respectivement Valenciennes et Courtrai/Kortrijk,from_to
L'arrivée et le départ de mon voyage sont respectivement Yvetot et Avignon-TGV,from_to
L'arrivée et le départ de mon voyage sont respectivement Guingamp et Font-Romeu-Odeillo-Via,from_to
L'arrivée et le départ de mon voyage sont respectivement Sucé-Sur-Erdre et Damblain Eglise,from_to
L'arrivée et le départ de mon voyage sont respectivement Villefranche-Vernet-l.B et Brest,from_to
L'arrivée et le départ de mon voyage sont respectivement Villefranche-sur-Saône et Saint-Sulpice (Tarn),from_to
L'arrivée et le départ de mon voyage sont respectivement Douai et Paris-Montparnasse 1-2,from_to
L'arrivée et le départ de mon voyage sont respectivement Rambervillers (11 Nov) et Bening,from_to
L'arrivée et le départ de mon voyage sont respectivement Givet et Chauffailles-Gambetta,from_to
L'arrivée et le départ de mon voyage sont respectivement Bar-le-Duc et Flers,from_to
L'arrivée et le départ de mon voyage sont respectivement Rang du Fl. Verton Ber. et Aubenas-Pl.-de-la-Paix,from_to
L'arrivée et le départ de mon voyage sont respectivement Tarbes et Cambo-les-Bains,from_to
L'arrivée et le départ de mon voyage sont respectivement Rodez et Sarrebourg-Hôpital,from_to
L'arrivée et le départ de mon voyage sont respectivement Coppet et Saint-Chély-d'Apcher,from_to
L'arrivée et le départ de mon voyage sont respectivement Lièpvre-(Rte-Vancelle) et Aurillac,from_to
L'arrivée et le départ de mon voyage sont respectivement Gannat et Vezin-Carrefour,from_to
L'arrivée et le départ de mon voyage sont respectivement Vierzon et Rosporden,from_to
L'arrivée et le départ de mon voyage sont respectivement Montivilliers et Châteauroux-Charmilles,from_to
L'arrivée et le départ de mon voyage sont respectivement Diemeringen et La Tour-du-Pin,from_to
L'arrivée et le départ de mon voyage sont respectivement Sarrebourg-LP-Messmer et Saint-Pierre-d'Albigny,from_to
L'arrivée et le départ de mon voyage sont respectivement Bort-les-Orgues et La Bastide-Saint-Laurent,from_to
L'arrivée et le départ de mon voyage sont respectivement Besançon-Viotte et Andelot,from_to
L'arrivée et le départ de mon voyage sont respectivement Bresse-Claudel (la) et Morlaix,from_to
L'arrivée et le départ de mon voyage sont respectivement Antibes et Charleroi Sud,from_to
L'arrivée et le départ de mon voyage sont respectivement Abbeville et Elbeuf-Saint-Aubin,from_to
L'arrivée et le départ de mon voyage sont respectivement Rolleville et Aix-en-Provence,from_to
L'arrivée et le départ de mon voyage sont respectivement Liverdun et Paris-Bercy,from_to
L'arrivée et le départ de mon voyage sont respectivement Sarreguemines et Martigues,from_to
L'arrivée et le départ de mon voyage sont respectivement Thouars et Poitiers,from_to
L'arrivée et le départ de mon voyage sont respectivement Hendaye et Nancy-Ville,from_to
L'arrivée et le départ de mon voyage sont respectivement Vif et Thann Arrêt La Poste,from_to
L'arrivée et le départ de mon voyage sont respectivement Delémont et Tonnerre,from_to
L'arrivée et le départ de mon voyage sont respectivement Saverne et Montbrison,from_to
L'arrivée et le départ de mon voyage sont respectivement Aix-en-Provence et Saint-Claude,from_to
L'arrivée et le départ de mon voyage sont respectivement Saint-Aignan-Pl-Wilson et Valenciennes,from_to
L'arrivée et le départ de mon voyage sont respectivement Bourges et Grasse,from_to
L'arrivée et le départ de mon voyage sont respectivement Chaumont et Auxonne,from_to
L'arrivée et le départ de mon voyage sont respectivement Allamps-Esat et Courtrai/Kortrijk,from_to
L'arrivée et le départ de mon voyage sont respectivement Paimpol et Verdun,from_to
L'arrivée et le départ de mon voyage sont respectivement Maubeuge et Muret,from_to
L'arrivée et le départ de mon voyage sont respectivement Mauzé et Saverne,from_to
L'arrivée et le départ de mon voyage sont respectivement Luc-en-Diois et Troyes,from_to
L'arrivée et le départ de mon voyage sont respectivement Lyon-Gorge-de-Loup et Laqueuille,from_to
L'arrivée et le départ de mon voyage sont respectivement Gap et Carnoules,from_to
L'arrivée et le départ de mon voyage sont respectivement Landerneau et Brou,from_to
L'arrivée et le départ de mon voyage sont respectivement Obernai et Issoudun-Jardin,from_to
L'arrivée et le départ de mon voyage sont respectivement Is-sur-Tille et Carnoules,from_to
L'arrivée et le départ de mon voyage sont respectivement Lozanne et Lyon-Perrache,from_to
L'arrivée et le départ de mon voyage sont respectivement Chinon et Figeac,from_to
L'arrivée et le départ de mon voyage sont respectivement Mauriac-Lycée-Cortat et Luchon-Richelieu,from_to
L'arrivée et le départ de mon voyage sont respectivement Le-Breuil-sur-Couze-Lyc et Mullheim-Baden-Bf,from_to
L'arrivée et le départ de mon voyage sont respectivement Béthune et Reims,from_to
L'arrivée et le départ de mon voyage sont respectivement Tours et Blois-Chambord,from_to
L'arrivée et le départ de mon voyage sont respectivement Poule-Mairie et Lamure-sur-Azergues,from_to
L'arrivée et le départ de mon voyage sont respectivement Bar-sur-Aube et Saint-Etienne-Châteaucreux,from_to
L'arrivée et le départ de mon voyage sont respectivement Sarralbe Centre et Toulon,from_to
L'arrivée et le départ de mon voyage sont respectivement Boussens et Menton,from_to
L'arrivée et le départ de mon voyage sont respectivement Châteaudun et Igney (Centre),from_to
L'arrivée et le départ de mon voyage sont respectivement Saint-Florentin-Vergigny et Guéret,from_to
L'arrivée et le départ de mon voyage sont respectivement Laon et Saint-Just-SNCF,from_to
L'arrivée et le départ de mon voyage sont respectivement Chagny et Mulhouse,from_to
L'arrivée et le départ de mon voyage sont respectivement Luzy(Nièvre) et Castelsarrasin,from_to
L'arrivée et le départ de mon voyage sont respectivement Châteauroux-Charmilles et Coppet,from_to
L'arrivée et le départ de mon voyage sont respectivement Wesserling et Hirson-Ecoles,from_to
L'arrivée et le départ de mon voyage sont respectivement Morez Lycée et Aubenas-Pl.-de-la-Paix,from_to
L'arrivée et le départ de mon voyage sont respectivement Damblain Eglise et Surdon,from_to
L'arrivée et le départ de mon voyage sont respectivement Saint-Brieuc et Limoux,from_to
L'arrivée et le départ de mon voyage sont respectivement Saint-Vit et Thouars,from_to
L'arrivée et le départ de mon voyage sont respectivement Niort et Vif,from_to
L'arrivée et le départ de mon voyage sont respectivement Evreux et Gardanne,from_to
L'arrivée et le départ de mon voyage sont respectivement Verneuil-sur-Serre et BarentonÂ Cel,from_to
L'arrivée et le départ de mon voyage sont respectivement Mauriac et Nancy-Ville,from_to
L'arrivée et le départ de mon voyage sont respectivement Dol et Forbach,from_to
L'arrivée et le départ de mon voyage sont respectivement Saint-Dié-des-Vosges et Rives,from_to
L'arrivée et le départ de mon voyage sont respectivement Loudrefing et Luchon,from_to
L'arrivée et le départ de mon voyage sont respectivement Limoges-Bénédictins et Vézelise Beauregard,from_to
L'arrivée et le départ de mon voyage sont respectivement Calais Ville et Chartres,from_to
L'arrivée et le départ de mon voyage sont respectivement Bitche et Macau,from_to
L'arrivée et le départ de mon voyage sont respectivement Château-Renault et Cernay-(Lycée),from_to
L'arrivée et le départ de mon voyage sont respectivement Etaples Le Touquet et Châteaubriant,from_to
L'arrivée et le départ de mon voyage sont respectivement La Souterraine et Rémilly,from_to
L'arrivée et le départ de mon voyage sont respectivement Andelot et Puyoô,from_to
L'arrivée et le départ de mon voyage sont respectivement Grandris-Centre et Fismes,from_to
L'arrivée et le départ de mon voyage sont respectivement Clermont-de-l'Oise et Chartres-Gare-Routière,from_to
L'arrivée et le départ de mon voyage sont respectivement WINDEN PFALZ et Sarralbe Centre,from_to
L'arrivée et le départ de mon voyage sont respectivement Neustadt (Weinstr) Hbf et Damblain Eglise,from_to
L'arrivée et le départ de mon voyage sont respectivement Besançon-Mouillère et Ste-Marie-/-Mines-Maire,from_to
L'arrivée et le départ de mon voyage sont respectivement Champagnole-PE-Victor et Bourges-Gare-Routière,from_to
L'arrivée et le départ de mon voyage sont respectivement Lesparre et Sewen-(Eglise),from_to
L'arrivée et le départ de mon voyage sont respectivement Bidos et Châteauroux Gare Rout.,from_to
L'arrivée et le départ de mon voyage sont respectivement Vernon-Giverny et Vierzon-Médiathèque,from_to
L'arrivée et le départ de mon voyage sont respectivement Ribécourt et Brignais,from_to
L'arrivée et le départ de mon voyage sont respectivement Sarrebourg-Abri-Phalsbo et Tournai,from_to
L'arrivée et le départ de mon voyage sont respectivement Vezin-Carrefour et La Roche-sur-Yon,from_to
L'arrivée et le départ de mon voyage sont respectivement Le-Mont-Dore-Gare et Vif,from_to
L'arrivée et le départ de mon voyage sont respectivement Feurs et Bayel-Eglise,from_to
L'arrivée et le départ de mon voyage sont respectivement Saales et Condat-le-Lardin,from_to
L'arrivée et le départ de mon voyage sont respectivement Champagne-Ardenne et Quimperlé,from_to
L'arrivée et le départ de mon voyage sont respectivement Saverne-(Ht-Barr) et Montauban-Ville-Bourbon,from_to
L'arrivée et le départ de mon voyage sont respectivement Truyes-Pl-Du-Souvenir et Privas-Cours-du-Palais,from_to
L'arrivée et le départ de mon voyage sont respectivement Vesoul et Villedieu (Gare),from_to
L'arrivée et le départ de mon voyage sont respectivement Limoux et Lamballe,from_to
L'arrivée et le départ de mon voyage sont respectivement Rodange et Saint-André-le-Gaz,from_to
L'arrivée et le départ de mon voyage sont respectivement Buswiller-Eglise et Miramas,from_to
L'arrivée et le départ de mon voyage sont respectivement Ancenis et Bussang (Gare SNCF),from_to
L'arrivée et le départ de mon voyage sont respectivement Redon et Angoulême,from_to
L'arrivée et le départ de mon voyage sont respectivement Longueville (S.-et-M.) et Krimmeri-Meinau,from_to
L'arrivée et le départ de mon voyage sont respectivement Saint-Sulpice-sur-Lèze et Saint-Priest,from_to
