sentence,sentence_type
Quel trajet pour Pfaffenhoffen-(Mairie). Saint-Sulpice-sur-Lèze avec une étape à Villedieu (Gare),from_to_by
Quel trajet pour Delémont Dieppe avec une étape à Fécamp,from_to_by
Quel trajet pour Albens Morhange avec une étape à Ternay-Barbières,from_to_by
Quel trajet pour Plouaret-Trégor Colmar avec une étape à Sedan,from_to_by
Quel trajet pour Ternay-Barbières Les Arcs-Draguignan avec une étape à Joinville,from_to_by
Quel trajet pour Egletons Bayonne avec une étape à Voves,from_to_by
Quel trajet pour Vitré Aulnoye Aymeries avec une étape à Libourne,from_to_by
Quel trajet pour Coppet Monsempron-Libos avec une étape à Berthelming-Mairie,from_to_by
Quel trajet pour Saint-Sulpice-sur-Lèze Langres-Gendarmerie avec une étape à Sarlat,from_to_by
Quel trajet pour Rumilly Briançon avec une étape à Alès,from_to_by
Quel trajet pour Marseille-Saint-Charles Brioude avec une étape à Saint-Lô,from_to_by
Quel trajet pour Caen Redon avec une étape à Truyes-Saint-Blaise,from_to_by
Quel trajet pour Vif Mauzé avec une étape à Niederbronn,from_to_by
Quel trajet pour Nogent-le-Rotrou Le Mont Dore Ski avec une étape à Lons-le-Saunier,from_to_by
Quel trajet pour Longuyon (Collège) Diemeringen avec une étape à Pont-Audemer-Gare-SNCF,from_to_by
Quel trajet pour Metzeral Vallorcine avec une étape à Oyonnax,from_to_by
Quel trajet pour Mende Lourdes avec une étape à Objat,from_to_by
Quel trajet pour Ste-Marie-/-Ms-Pl-.CdG Nancy-Ville avec une étape à Benfeld,from_to_by
Quel trajet pour Châteauroux-L-Giraudoux Mouscron / Moeskroen avec une étape à Neuchâtel,from_to_by
Quel trajet pour Grasse Bayel-Eglise avec une étape à Breil-sur-Roya,from_to_by
Quel trajet pour Tende Ancenis avec une étape à Laqueuille,from_to_by
Quel trajet pour Chatellerault Carpentras avec une étape à Bourgoin-Jallieu,from_to_by
Quel trajet pour Rethel Argentine avec une étape à Chambourg-Chopin,from_to_by
Quel trajet pour Lyon-Saint-Paul La Souterraine avec une étape à Aubrais-(les),from_to_by
Quel trajet pour Longages-Noé Dunkerque avec une étape à Fénétrange (Gendarm.),from_to_by
Quel trajet pour Thouars Vernon-Giverny avec une étape à La Souterraine,from_to_by
Quel trajet pour Lyon-Saint-Paul-la-Feuilée Rouen-Gare-Routière avec une étape à Sarralbe Centre,from_to_by
Quel trajet pour Biganos-Facture Le Dorat avec une étape à Châteaudun,from_to_by
Quel trajet pour Mazamet Quillan avec une étape à Longuyon (Collège),from_to_by
Quel trajet pour Coutras Bergerac avec une étape à Buzançais,from_to_by
Quel trajet pour Briouze Pont-Audemer-Gare-SNCF avec une étape à Pamiers,from_to_by
Quel trajet pour Lozanne Carmaux avec une étape à Vittel,from_to_by
Quel trajet pour Annonay-Gare-Route Sens avec une étape à Bitche,from_to_by
Quel trajet pour Dompierre-Halte-Rout. Damblain Eglise avec une étape à Saint-Malo,from_to_by
Quel trajet pour Dinan Vitry-le-François en s'arrêtant à Chalon-sur-Saône,from_to_by
Quel trajet pour Erstein Dieppe en s'arrêtant à Montbrison,from_to_by
Quel trajet pour Montbazon Oyonnax en s'arrêtant à Barr,from_to_by
Quel trajet pour Feurs Aix-Gare-Routière en s'arrêtant à Lyon-Perrache,from_to_by
Quel trajet pour Niort Hombourg (Chapelle) en s'arrêtant à Revigny,from_to_by
Quel trajet pour Paris-Austerlitz Molsheim en s'arrêtant à Carcassonne,from_to_by
Quel trajet pour nan Moyen en s'arrêtant à Buzançais,from_to_by
Quel trajet pour Chaumont Lons-le-Saunier en s'arrêtant à Poitiers-Gare-Routière,from_to_by
Quel trajet pour Surdon Commentry en s'arrêtant à Château-du-Loir,from_to_by
Quel trajet pour Quillan Ribeauville-Gare-Routiè en s'arrêtant à Saint-Gilles-Croix-de-Vie,from_to_by
Quel trajet pour Le Buisson Nouzonville en s'arrêtant à Cosne-sur-Loire,from_to_by
Quel trajet pour Prissé-la-Charrière Dijon-Porte-Neuve en s'arrêtant à Châteaubriant,from_to_by
Quel trajet pour Wingen-sur-Moder Monaco-Monte-Carlo en s'arrêtant à Libourne,from_to_by
Quel trajet pour Rethel Clisson en s'arrêtant à Granville,from_to_by
Quel trajet pour Lyon-Perrache Lorient en s'arrêtant à Gannat,from_to_by
Quel trajet pour Allamps-Esat Ste-Pazanne en s'arrêtant à Is-sur-Tille,from_to_by
Quel trajet pour Béziers Urcay-Hotel-du-Lyon-d'O en s'arrêtant à Saint-Georges-d'Aurac,from_to_by
Quel trajet pour Lesparre Avesnes en s'arrêtant à Redon,from_to_by
Quel trajet pour L'Isle-Jourdain (Gers) Paris-Est en s'arrêtant à Audun-le-Roman,from_to_by
Quel trajet pour Mende Bidos en s'arrêtant à Blois-Chambord,from_to_by
Quel trajet pour Crépy-en-Valois Saint-Gilles-Croix-de-Vie en s'arrêtant à Droué (Centre),from_to_by
Quel trajet pour Epinal Luchon-Richelieu en s'arrêtant à Rue,from_to_by
Quel trajet pour Montivilliers Neuchâtel en s'arrêtant à L'Aigle,from_to_by
Quel trajet pour Bresse-Claudel (la) Argentan en s'arrêtant à Mouchard,from_to_by
Quel trajet pour Foix Comines (France) en s'arrêtant à Evreux,from_to_by
Quel trajet pour Lons-le-Saunier Versailles-Chantiers en s'arrêtant à Felletin-Gare,from_to_by
Quel trajet pour Aubigny-sur-Nere-Mail Chedde en s'arrêtant à Longages-Noé,from_to_by
Quel trajet pour Compiègne Pessac en s'arrêtant à Souillac,from_to_by
Quel trajet pour Decize Sète en s'arrêtant à Cercy-la-Tour,from_to_by
Quel trajet pour Romorantin-BA-G.R. Mulhouse en s'arrêtant à Brou,from_to_by
Quel trajet pour Agen Auxonne en s'arrêtant à Dijon-Ville,from_to_by
Quel trajet pour Laon Offenburg en s'arrêtant à Luzy(Nièvre),from_to_by
Quel trajet pour Montchanin Angers-Saint-Laud en s'arrêtant à Saint-Nazaire,from_to_by
Quel trajet pour Vézelise Beauregard Pontorson-Mt-Saint-Michel en s'arrêtant à Mirecourt (Lycée Agric),from_to_by
Quel trajet pour Avallon Montmélian en s'arrêtant à Colmar,from_to_by
Quel trajet pour Le Locle Champagnole-PE-Victor en s'arrêtant à Brive-la-Gaillarde,from_to_by
Quel trajet pour St Quentin Périgueux en s'arrêtant à Lisieux,from_to_by
Quel trajet pour Le Croisic Grasse en s'arrêtant à Vezin-Carrefour,from_to_by
Quel trajet pour Vallorbe-Cff Saint-Georges-d'Aurac en s'arrêtant à Bédarieux,from_to_by
Quel trajet pour Coutances Aubrais-(les) en s'arrêtant à Serquigny,from_to_by
Quel trajet pour Cavaillon Pau en s'arrêtant à Neufchateau-Lp,from_to_by
Quel trajet pour Vienne Souillac en s'arrêtant à Reignac-Bourg-Du-Fau,from_to_by
Quel trajet pour Vallorbe-Cff Montreux-Vieux en s'arrêtant à Saverne-(Pl.-Dragons),from_to_by
Quel trajet pour Marseille-Blancarde Pont-de-Dore en s'arrêtant à Ste-Croix/Mines-Sq-de-G,from_to_by
Quel trajet pour Carcassonne Vernon-Giverny en s'arrêtant à Die,from_to_by
Quel trajet pour Frohmuhl- (Lavoir) Les Laumes-Alésia en s'arrêtant à Brignais,from_to_by
Quel trajet pour Le-Blanc-Pl-du-Bateau Aubagne en s'arrêtant à Souillac,from_to_by
Quel trajet pour Feurs Font-Romeu-Odeillo-Via en s'arrêtant à Sarrebourg-LP-Messmer,from_to_by
Quel trajet pour La Chaux-de-Fonds Bruyères Chanzy Gare en s'arrêtant à Briançon,from_to_by
Quel trajet pour Chantonnay Chambéry-Chal.-les-Eaux en s'arrêtant à L'Aigle,from_to_by
Quel trajet pour Montélimar-G-Routière Port-Boulet en visitant Etaples Le Touquet,from_to_by
Quel trajet pour Landau-Pfalz-Hbf Rothau en visitant Firminy,from_to_by
Quel trajet pour Montauban-Ville-Bourbon Charmes (Vosges) en visitant Mullheim-Baden-Bf,from_to_by
Quel trajet pour Allamps-Esat Ville-sous-La-Ferté en visitant Châteaudun-LEP-Paulsen,from_to_by
Quel trajet pour Condat-le-Lardin Ambert en visitant Dompierre-Halte-Rout.,from_to_by
Quel trajet pour Valençay Brioude-Lycée-Lafayette en visitant Le Tréport-Mers-Les-B,from_to_by
Quel trajet pour Bergerac Allamps-Esat en visitant Normandie,from_to_by
Quel trajet pour Thiers Langeac en visitant Neussargues,from_to_by
Quel trajet pour Touet-de-l'Escarène Rothau en visitant Vendeuvre (Aube),from_to_by
Quel trajet pour Manosque-Gréoux Guéret en visitant Laveline-d-Bruy. Mairie,from_to_by
Quel trajet pour Commentry Limoges-Bénédictins en visitant Le Dorat,from_to_by
Quel trajet pour Bruyères (Vosges) Hazebrouck en visitant Boussens,from_to_by
Quel trajet pour Les Arcs-Draguignan Cannes-la-Bocca en visitant Aubagne,from_to_by
Quel trajet pour Truyes-Saint-Blaise Lunéville en visitant Mons,from_to_by
Quel trajet pour Etaples Le Touquet Dormans en visitant Buswiller-Eglise,from_to_by
Quel trajet pour Dax Castelnaudary en visitant Mauzé,from_to_by
Quel trajet pour Riom_Es_M_la_Poste. Jougne en visitant Orléans,from_to_by
Quel trajet pour Saumur Brive-la-Gaillarde en visitant Brignais,from_to_by
Quel trajet pour Pontgibaud-Ville Laqueuille en visitant Martigues,from_to_by
Quel trajet pour Ingwiller Aubenas-Pl.-de-la-Paix en visitant Issoudun-Jardin,from_to_by
Quel trajet pour Altkirch Bléré-la-Croix en visitant Salbris,from_to_by
Quel trajet pour Montmédy Chartres en visitant Font-Romeu-Odeillo-Via,from_to_by
Quel trajet pour Trier-Hbf (Trèves) La Rochelle-Ville en visitant Laroche-Migennes,from_to_by
Quel trajet pour Saint-Mariens-Saint-Yzan Vif en visitant Erstein,from_to_by
Quel trajet pour Loches Les Granges-Narboz en visitant Lutzelbourg,from_to_by
Quel trajet pour Laon Hagondange en visitant Château-Gaillard,from_to_by
Quel trajet pour Bas-Monistrol Tassin en visitant Compiègne,from_to_by
Quel trajet pour Pamiers Luneville-LP en visitant Verneuil-sur-Serre,from_to_by
Quel trajet pour Rethel Marvejols en visitant Dinan,from_to_by
Quel trajet pour Grenoble Chambourg-Chopin en visitant Tournai,from_to_by
Quel trajet pour Neuwiller-R.-Bouxwiller Saillat-Chassenon en visitant Haguenau-Moulin-Neuf.,from_to_by
Quel trajet pour Toulon Travers en visitant Mutzig-Passage-A-Niveau,from_to_by
Quel trajet pour Herbitzheim R. Hambach Bayel-Eglise en visitant Toury,from_to_by
Quel trajet pour Normandie Sèlestat-(Schwilgué) en visitant Grenoble-Gare-Routière,from_to_by
Quel trajet pour Avignon-Centre Mirecourt (Lycée Agric) en visitant La Brohinière,from_to_by
Quel trajet pour Marvejols Place Chayla Seurre en visitant Saint-Pierre-des-Corps,from_to_by
Quel trajet pour Saint-Léonard Centre Génolhac en visitant Revigny,from_to_by
Quel trajet pour Valençay Calais Ville en visitant Trouville-Deauville,from_to_by
Quel trajet pour Aubenas-Pl.-de-la-Paix Feurs en visitant Cannes,from_to_by
Quel trajet pour Feurs Les Sables-d'Olonne en visitant Touet-de-l'Escarène,from_to_by
Quel trajet pour Brou Ste-Marie-/-Ms-Pl-.CdG en visitant Dunkerque,from_to_by
Quel trajet pour La Roche-sur-Foron Vallon-en-Sully en visitant Quimperlé,from_to_by
Quel trajet pour Beslé Trier-Hbf (Trèves) en visitant Vienne-Gare-Routière,from_to_by
Quel trajet pour Brignais Castelnaudary en visitant Cormery,from_to_by
Quel trajet pour Marseille-Saint-Charles Cormery en visitant Sarlat,from_to_by
Quel trajet pour Antibes Besançon-Franche-Comté en visitant Mulhouse-Gare-Centrale,from_to_by
Quel trajet pour Sélestat Prissé-la-Charrière en visitant Rue,from_to_by
Quel trajet pour Vallorcine Lyon-Saint-Paul en visitant Tonnerre,from_to_by
Quel trajet pour Saint-Yrieix-la-Perche Fougères en visitant Pontarlier,from_to_by
Quel trajet pour Mauriac Truyes-Saint-Blaise en visitant Boussens,from_to_by
Quel trajet pour Valence-Ville Issoire par Obernai,from_to_by
Quel trajet pour Lannion Beslé par Rosporden,from_to_by
Quel trajet pour Oloron-Ste-Marie Reignac par Port-Boulet,from_to_by
Quel trajet pour Hyères Firminy par Commentry,from_to_by
Quel trajet pour Sarralbe Saint-Gilles-Croix-de-Vie par Chambourg-Chopin,from_to_by
Quel trajet pour Diemeringen Chambéry-Chal.-les-Eaux par Callac,from_to_by
Quel trajet pour Compiègne Connerré-Beillé par Digoin,from_to_by
Quel trajet pour Auxerre-Saint-Gervais Gardanne par Châteauroux-Ly-B-Pascal,from_to_by
Quel trajet pour Colomiers Le Grau-du-Roi par Tonnerre,from_to_by
Quel trajet pour Saint-Aignan-Pl-Wilson Brou par Travers,from_to_by
Quel trajet pour Bréauté-Beuzeville Sarlat par Roeschwoog,from_to_by
Quel trajet pour L'Arbresle Herrlisheim (Bas-Rhin) par Grandris-Centre,from_to_by
Quel trajet pour L'Arbresle Bening par Châteauroux,from_to_by
Quel trajet pour Montreux-Vieux Hirson par Les Laumes-Alésia,from_to_by
Quel trajet pour Compiègne Vichy par Niort,from_to_by
Quel trajet pour Gap Durtol-Nohanent par Perpignan,from_to_by
Quel trajet pour Berthelming-Mairie Brioude par Valence-Ville,from_to_by
Quel trajet pour Sens Issoire-Lycée-Deville par Lichtenberg-(Eglise).,from_to_by
Quel trajet pour Niedermodern/Uberach Seurre par Chatellerault,from_to_by
Quel trajet pour Givors-Ville Wesserling par Travers,from_to_by
Quel trajet pour Eguzon Montbéliard-Ville par Sarreguemines,from_to_by
Quel trajet pour Carmaux Toulon par Saverne-(Pl.-Dragons),from_to_by
Quel trajet pour Montauban-Ville-Bourbon Le Valdahon par Chaumont-sur-Tharonne,from_to_by
Quel trajet pour Bouzonville Montargis-OT par Hendaye,from_to_by
Quel trajet pour Saint-Raphaël-Valescure Ettendorf-(Angle-Pont) par Vif,from_to_by
Quel trajet pour Briançon Contrexéville par Droué (Centre),from_to_by
Quel trajet pour La Chaux-de-Fonds Tassin par Vallorbe-Cff,from_to_by
Quel trajet pour Montreuil-sur-Ille Langon par Albert,from_to_by
Quel trajet pour Saint-Georges-d'Aurac Decize par Wesserling,from_to_by
Quel trajet pour Obermodern Obernai par Pornic,from_to_by
Quel trajet pour Longuyon (Collège) Pompadour par Pessac,from_to_by
Quel trajet pour Les Granges-Narboz Bois-d'Oingt-Centre par Louhans,from_to_by
Quel trajet pour Limeray Clelles-Mens par Seurre,from_to_by
Quel trajet pour Reignac-Bourg-Du-Fau Vienne-Gare-Routière par Sarralbe,from_to_by
Quel trajet pour Ste-Croix/Mines-Sq-de-G Busigny par Rang du Fl. Verton Ber.,from_to_by
Quel trajet pour Château-Renault Rue par Dompierre-Halte-Rout.,from_to_by
Quel trajet pour Aix-Gare-Routière Troyes par Longuyon,from_to_by
Quel trajet pour Aulnoye Aymeries Montreux-Vieux par Saverne,from_to_by
Quel trajet pour Romorantin-Blanc-Argent St Pol sur Ternoise par Boulogne Ville,from_to_by
Quel trajet pour Romorantin-Blanc-Argent Villedieu (Gare) par Lyon-Saint-Paul,from_to_by
Quel trajet pour Epierre-Saint-Léger St Omer par Sélestat-(Schweisguth),from_to_by
Quel trajet pour Chamonix-Mont-Blanc Issoudun-Jardin par Carnoules,from_to_by
Quel trajet pour Culoz Villedieu (Gare) par Wambrechies,from_to_by
Quel trajet pour Persan-Beaumont Saint-Eloy par Salbris,from_to_by
Quel trajet pour Andelot Saint-Junien par Saverne-(Pl.-Dragons),from_to_by
Quel trajet pour Pontorson-Mt-Saint-Michel Château-Gaillard par Truyes-Saint-Blaise,from_to_by
Quel trajet pour Bussang (Gare SNCF) Bellegarde-s-V. Gare par Chatillon-Mail,from_to_by
Quel trajet pour Epinal Saint-Sulpice (Tarn) par Colomiers,from_to_by
Quel trajet pour Oissel Bourgoin-Jallieu par Neufchâteau,from_to_by
Quel trajet pour Paimpol Souillac par Montluçon-Ville,from_to_by
Quel trajet pour Basel-SBB Prissé-la-Charrière avec un stop à Génolhac,from_to_by
Quel trajet pour Mondoubleau-Rue-Leroy Chinon-Lycée-Rabelais avec un stop à Romorantin-BA-G.R.,from_to_by
Quel trajet pour Vire-Centre Romans-Bourg-de-Péage avec un stop à Gardanne,from_to_by
Quel trajet pour Le-Mont-Dore-Gare Ternay-Barbières avec un stop à Truyes-Pl-Du-Souvenir,from_to_by
Quel trajet pour Narbonne Lyon-Saint-Paul avec un stop à Bourg-en-Bresse Gare R,from_to_by
Quel trajet pour Janzé Vitry-le-François avec un stop à Montélimar-G-Routière,from_to_by
Quel trajet pour Biel Andelot avec un stop à Pau,from_to_by
Quel trajet pour La Roche-sur-Foron Latour-de-Carol-Enveitg avec un stop à Valençay,from_to_by
Quel trajet pour Felletin-Gare Issoudun-Place-de-la-G. avec un stop à Bédarieux,from_to_by
Quel trajet pour Etang Luchon-Richelieu avec un stop à Avignon-TGV,from_to_by
Quel trajet pour Le Havre Brive-la-Gaillarde avec un stop à Saint-Georges-d'Aurac,from_to_by
Quel trajet pour Lamure-sur-Azergues Le Creusot avec un stop à Charmes (Vosges),from_to_by
Quel trajet pour Pornic Lisieux avec un stop à Buswiller-Eglise,from_to_by
Quel trajet pour Auch Nevers-Le-Banlay avec un stop à Ettendorf-Pl-de-L'ecol,from_to_by
Quel trajet pour Compiègne Saint-Just-SNCF avec un stop à La Souterraine,from_to_by
Quel trajet pour Creutzwald G.R. Verneuil-sur-Serre avec un stop à Les Granges-Narboz,from_to_by
Quel trajet pour Agen Oyonnax avec un stop à Rosporden,from_to_by
Quel trajet pour Connerré-Beillé Luxembourg avec un stop à Bas-Monistrol,from_to_by
Quel trajet pour Modane Nouzonville avec un stop à Rives,from_to_by
Quel trajet pour Saint-Lô Saint-Aignan-Noyers avec un stop à Villefranche-Vernet-l.B,from_to_by
Quel trajet pour Brest Igney (Centre) avec un stop à Nancy-Ville,from_to_by
Quel trajet pour Avignon-TGV Dax avec un stop à Laon,from_to_by
Quel trajet pour Alès La Roche-sur-Foron avec un stop à Saint-Jean-de-Maurienne-A.,from_to_by
Quel trajet pour Dol Mouscron / Moeskroen avec un stop à Raedersheim,from_to_by
Quel trajet pour Champagnole-PE-Victor Saint-André-le-Gaz avec un stop à Rumilly,from_to_by
Quel trajet pour Mâcon-Ville Callac avec un stop à Mons,from_to_by
Quel trajet pour Moulins-sur-Allier Puyoô avec un stop à Villers-les-Pots,from_to_by
Quel trajet pour Saint-Malo Font-Romeu-Odeillo-Via avec un stop à Vesoul,from_to_by
Quel trajet pour Lison Brioude-Lycée-Lafayette avec un stop à Bitche,from_to_by
Quel trajet pour Grenoble Latour-de-Carol-Enveitg avec un stop à Besançon-Franche-Comté,from_to_by
Quel trajet pour Moulins-sur-Allier Antibes avec un stop à Cernay (Haut-Rhin),from_to_by
